order_id,customer_id,store_lat,store_lon,customer_lat,customer_lon,order_timestamp,delivery_timestamp,distance_km,delivery_time_minutes,order_volume,store_capacity,active_orders,traffic_density,weather_conditions,cluster
00ef6668-fcf2-49a3-aa95-67f992ac50d0,813c7681-2eae-4e8e-94ab-94d6752add1d,18.632538870611977,73.87640181653222,18.535878695637084,73.88985130955184,2025-03-05T09:54:17.252976,2025-03-05T11:03:17.252981,10.79,69,9,155,6,1.3,Clear,0
c630d77b-d2af-4960-9df9-eae681c6d17e,d18f1aa5-101f-4263-a4ed-d3daad3d6695,18.63368437027885,73.85809858464798,18.465669076332265,73.8430221943546,2025-03-05T09:54:17.253231,2025-03-05T12:05:17.253237,18.67,131,10,75,20,1.41,Stormy,4
46b92581-d735-44e8-864a-fdabf63af797,4340329a-0df7-442d-9790-fe633164ba53,18.632538870611977,73.87640181653222,18.630764908037627,73.7618243306159,2025-03-05T09:54:17.253489,2025-03-05T11:19:17.253495,12.09,85,8,175,12,1.41,Stormy,4
a5d1074e-e174-4d81-ae6e-37612273e2c2,9d9e3565-6e3c-41d7-acec-dc2206b72696,18.51789523603107,73.93657807861982,18.5875608403503,73.75687253772665,2025-03-05T09:54:17.253774,2025-03-05T13:40:17.253781,20.48,226,9,196,12,2.21,Rainy,3
a56d8907-8f3a-48d6-b2c1-fb6ea31561ad,2f17ef05-63ff-4f51-b42d-7b2c2e901dec,18.46278588034733,73.8975833423349,18.47298130451227,73.8052359129909,2025-03-05T09:54:17.254033,2025-03-05T11:12:17.254039,9.82,78,6,181,2,1.61,Rainy,0
9a884e0e-fd70-474b-82dc-97696cbd9f24,55508e8d-e7a8-4b4c-822f-637736404cdf,18.51789523603107,73.93657807861982,18.461332365189307,73.88834231917346,2025-03-05T09:54:17.254284,2025-03-05T11:19:17.254290,8.07,85,10,152,31,2.13,Rainy,0
16d02cc2-37eb-46de-96ab-3a57aa848236,63cf2908-b362-449e-ae26-8bf1c41596d8,18.51789523603107,73.93657807861982,18.532841152855784,73.90422833575474,2025-03-05T09:54:17.254548,2025-03-05T10:21:17.254554,3.8,27,4,152,4,1.43,Rainy,2
c57bd856-5d7c-4fc9-ac2a-3e673eff0f32,2b617039-4754-4f69-ae26-aa1f94e2f742,18.63368437027885,73.85809858464798,18.64495479607218,73.77785011239975,2025-03-05T09:54:17.254818,2025-03-05T11:10:17.254824,8.56,76,4,132,31,1.79,Rainy,2
526eb64a-388e-45e8-a387-4b1a85b4123b,5844d391-c590-4d55-a9de-7907e952b8ca,18.51789523603107,73.93657807861982,18.6017224297799,73.93472781097178,2025-03-05T09:54:17.255051,2025-03-05T11:47:17.255058,9.28,113,1,53,26,2.45,Rainy,1
53cbaee6-adc5-47a6-a465-69af083fce41,e01432d4-da31-4575-aa00-522fb0a40442,18.63368437027885,73.85809858464798,18.514440569459087,73.82312074588559,2025-03-05T09:54:17.255315,2025-03-05T12:14:17.255320,13.71,140,5,59,42,2.05,Stormy,3
5a5d16c9-4654-4edf-bcec-9c54af99492b,21eebc90-c0ea-4d34-96a6-98593c99d33a,18.63368437027885,73.85809858464798,18.504785003196083,73.80779635624438,2025-03-05T09:54:17.255569,2025-03-05T11:21:17.255575,15.22,87,8,198,22,1.16,Stormy,4
8b77495e-886b-410c-b147-7e58c4de85ef,91cc06d1-a4d3-485c-9cbb-cec74dab630c,18.46278588034733,73.8975833423349,18.55240937324396,73.93530981757964,2025-03-05T09:54:17.255835,2025-03-05T11:24:17.255840,10.69,90,5,153,23,1.7,Rainy,2
f0aad46d-5cc4-4d16-aaf2-4292221a303e,18e9db3e-02b2-41fb-949a-131037a24b9c,18.53494561122744,73.92995591640513,18.59102241054634,73.92413491494689,2025-03-05T09:54:17.256080,2025-03-05T11:05:17.256087,6.24,71,1,87,8,2.28,Cloudy,2
85b8c95a-6a6d-4910-9bdd-ca9683717b04,b20eff36-a0a1-4d2b-a727-a30e88e43d3c,18.632538870611977,73.87640181653222,18.537335883628995,73.75108069575565,2025-03-05T09:54:17.256349,2025-03-05T13:23:17.256354,16.91,209,9,81,39,2.48,Clear,3
2899c942-dc5d-4a93-9d26-86776f4df68b,2b9e4c37-9cbc-42f6-9eb7-f6c5bbf8abb5,18.46278588034733,73.8975833423349,18.482360817984503,73.82045525968057,2025-03-05T09:54:17.256636,2025-03-05T11:07:17.256644,8.43,73,5,77,25,1.74,Clear,2
705c1b33-8c20-4671-bd06-ad480a70be29,51a6138f-5e0d-494b-b24c-1cbb45bc725c,18.46278588034733,73.8975833423349,18.5549249808962,73.79345556312532,2025-03-05T09:54:17.256902,2025-03-05T11:26:17.256911,15.0,92,6,183,11,1.23,Stormy,4
a3a12fb4-52ee-4b63-8e97-4c2f5b725c68,23f6b9de-a6cf-41b9-ba4b-a77f40ecf5c8,18.53494561122744,73.92995591640513,18.47735321588017,73.78069709650259,2025-03-05T09:54:17.257173,2025-03-05T11:19:17.257182,17.0,85,8,54,27,1.01,Cloudy,4
ed888276-e022-4020-b50c-a2b54bfade2e,3c0112c9-194c-42bd-a108-56a14fcea149,18.51789523603107,73.93657807861982,18.63292105355055,73.8585515425333,2025-03-05T09:54:17.257449,2025-03-05T12:51:17.257457,15.16,177,4,72,11,2.34,Stormy,1
5580a73f-c37f-411b-ad22-d11d9e1a3668,012092bb-5153-466a-9644-08e9678f5021,18.63368437027885,73.85809858464798,18.61513219914557,73.76657526339619,2025-03-05T09:54:17.257743,2025-03-05T11:29:17.257751,9.87,95,8,97,50,1.93,Stormy,0
bb140887-4f92-482e-9ac5-b5aceaedb0a4,efd538c2-ea33-4a68-beb0-4aa5420dc12b,18.46278588034733,73.8975833423349,18.54934368624841,73.86342179695082,2025-03-05T09:54:17.258192,2025-03-05T11:13:17.258201,10.24,79,9,61,34,1.55,Cloudy,0
e51d4e35-6373-4e26-83d3-fdb4f8967cb0,0d4ff77e-61eb-413d-80a6-04965ce30c16,18.63368437027885,73.85809858464798,18.451820180102416,73.80539593434894,2025-03-05T09:54:17.258476,2025-03-05T14:10:17.258482,20.88,256,6,123,44,2.46,Clear,3
2b159237-f706-484c-ac30-409fad15c1c9,e6b07adb-e7f1-44bf-8db5-b918805bf69c,18.632538870611977,73.87640181653222,18.480418089189826,73.83123988098157,2025-03-05T09:54:17.258777,2025-03-05T12:11:17.258785,17.5,137,3,178,36,1.57,Cloudy,4
01d0c4f3-0f50-401e-8e99-121876af12b6,379d8362-1028-4708-8184-0cf4b3b368ed,18.53494561122744,73.92995591640513,18.53714916680827,73.80011471300676,2025-03-05T09:54:17.259036,2025-03-05T11:50:17.259042,13.71,116,4,52,27,1.71,Stormy,4
066892de-c509-46a7-bea9-24261245a8d4,d2a9c016-9f2b-42b0-85b8-2cac754b8755,18.632538870611977,73.87640181653222,18.461871228802632,73.89513012410919,2025-03-05T09:54:17.259306,2025-03-05T13:36:17.259313,18.99,222,6,51,36,2.34,Rainy,3
0e8936dc-b89d-4f2c-b535-ffa74d672a78,447a266b-57ad-4dc1-91c7-bcc9a2117feb,18.632538870611977,73.87640181653222,18.63688147369072,73.93651237849814,2025-03-05T09:54:17.259588,2025-03-05T10:45:17.259608,6.36,51,7,135,20,1.6,Stormy,0
6ec29673-b759-4fb3-82a1-8d4918b71052,ee11f316-be4d-495a-8625-bfaeb917ae99,18.51789523603107,73.93657807861982,18.546721028498386,73.9358503169699,2025-03-05T09:54:17.259872,2025-03-05T10:32:17.259879,3.19,38,7,144,15,2.44,Clear,0
fc93946f-0e5b-42ba-a965-ebcf784948ef,54c2f862-de17-4beb-9c88-320bfe398fad,18.51789523603107,73.93657807861982,18.57385458722022,73.93903778885537,2025-03-05T09:54:17.260146,2025-03-05T10:33:17.260154,6.2,39,9,159,50,1.29,Clear,0
e35e1d1e-de9c-4c6a-9293-263a5f0a8635,20dc13a5-5eff-4974-9812-32b1ad07db04,18.63368437027885,73.85809858464798,18.60252479031768,73.78615471614103,2025-03-05T09:54:17.260405,2025-03-05T11:35:17.260410,8.34,101,7,91,15,2.43,Clear,0
b0870af5-7208-4c00-991e-10e569c6e560,265e9fac-929e-4a13-b193-19bde0e3f8c2,18.63368437027885,73.85809858464798,18.456716178094588,73.8112094719227,2025-03-05T09:54:17.260700,2025-03-05T12:43:17.260708,20.2,169,10,104,1,1.67,Stormy,3
3ea25a7d-39c0-4f9a-96de-56217b7c7ed3,4dbc606d-601f-412d-8588-e154aaea3e7e,18.51789523603107,73.93657807861982,18.5909732046626,73.77269272506226,2025-03-05T09:54:17.260959,2025-03-05T12:57:17.260967,19.1,183,3,144,48,1.92,Stormy,1
8168a998-08a5-4032-88b7-072d7c188945,10005024-af74-4b4e-a619-93016d957647,18.46278588034733,73.8975833423349,18.544314509053063,73.93309260097868,2025-03-05T09:54:17.261219,2025-03-05T11:55:17.261227,9.77,121,9,125,22,2.49,Cloudy,3
c98c2a4a-3e0a-4d45-a209-389c8d50cb0d,46152ed2-5378-4a40-b77c-50e68f1691a6,18.53494561122744,73.92995591640513,18.52434741781285,73.7514037412635,2025-03-05T09:54:17.261479,2025-03-05T13:44:17.261486,18.89,230,10,138,47,2.45,Stormy,3
78e6da52-a228-4335-adb0-521ca243436f,71527521-6305-40b6-9072-7ab211829f99,18.63368437027885,73.85809858464798,18.54000163320208,73.91234299538341,2025-03-05T09:54:17.261766,2025-03-05T12:03:17.261774,11.85,129,2,83,44,2.18,Cloudy,1
eb5ee121-c604-45fb-ba7c-b335e4778ad3,4937c97d-31ab-4734-9f49-eee1a1eb2315,18.632538870611977,73.87640181653222,18.64103874032905,73.81346244734958,2025-03-05T09:54:17.262029,2025-03-05T10:42:17.262037,6.71,48,6,53,50,1.44,Clear,0
fa85244e-16c9-45cb-9291-5b096377a6d5,034b2f4e-7c35-4905-8f5d-2d34ff147bec,18.46278588034733,73.8975833423349,18.49848207175802,73.93300701861448,2025-03-05T09:54:17.262299,2025-03-05T10:21:17.262307,5.44,27,3,75,15,1.03,Cloudy,2
6dea8139-3a97-43d7-98de-0b042c60fc7c,e01e8b26-036c-477c-b280-f9f3b4db19c6,18.46278588034733,73.8975833423349,18.48791002280053,73.90831135390758,2025-03-05T09:54:17.262632,2025-03-05T10:28:17.262640,3.0,34,8,165,24,2.3,Rainy,0
b8fa94c7-2518-4a39-bcb4-084f6f5c3753,19505cc4-2bc0-434c-9a0f-53248fffcde2,18.53494561122744,73.92995591640513,18.459713116607773,73.7971512796292,2025-03-05T09:54:17.262916,2025-03-05T11:27:17.262923,16.31,93,4,87,32,1.15,Cloudy,4
31535c1b-0498-48b6-ae90-43f53cbc2352,45b0a65e-a4da-487d-97d3-07b5d9cee866,18.46278588034733,73.8975833423349,18.563695778511548,73.90692712358823,2025-03-05T09:54:17.263178,2025-03-05T12:11:17.263185,11.21,137,8,118,3,2.46,Cloudy,3
b171cc2c-1b2d-4ac8-a646-59f37de37bbb,bd14e4c3-7068-4a57-85cc-d76e4ec7bea3,18.63368437027885,73.85809858464798,18.501319765469237,73.89033772146571,2025-03-05T09:54:17.263447,2025-03-05T12:39:17.263454,15.04,165,4,72,40,2.21,Cloudy,1
6adc3803-81f5-4fb4-90a2-da1ec853acb9,52339911-4093-4ef4-a448-99f931f960c6,18.51789523603107,73.93657807861982,18.57047271905067,73.9191589761702,2025-03-05T09:54:17.263745,2025-03-05T10:32:17.263750,6.1,38,5,163,46,1.26,Clear,2
3dcebee3-220a-4779-834d-39eab9f97d20,b015db5d-2d01-4475-bb6e-5bb14a297685,18.51789523603107,73.93657807861982,18.481118838372865,73.76705201252689,2025-03-05T09:54:17.264020,2025-03-05T11:55:17.264028,18.36,121,5,79,31,1.32,Rainy,4
dcf1023e-c9ae-4482-81cd-99123e37204c,0a91c6d8-3b57-44c4-8479-adcde3efba16,18.63368437027885,73.85809858464798,18.547574497999022,73.9334367761414,2025-03-05T09:54:17.264300,2025-03-05T12:25:17.264308,12.41,151,1,174,17,2.44,Rainy,1
2a2f32b9-7568-4c12-8841-8934c01c3d39,74801aab-ec44-490f-9910-0f3021c0cd2a,18.632538870611977,73.87640181653222,18.479256996534627,73.83304524605586,2025-03-05T09:54:17.264607,2025-03-05T12:09:17.264616,17.57,135,8,75,8,1.54,Clear,4
20cb46b3-9d06-48b7-83d2-bb732de85263,eb6ed249-4b4b-40da-91f5-90e2c54557b5,18.51789523603107,73.93657807861982,18.54006040689279,73.91977520053955,2025-03-05T09:54:17.264883,2025-03-05T10:21:17.264888,3.03,27,1,104,24,1.84,Clear,2
9292ddec-0180-418e-8851-80923ecf8b5c,2bb681ad-cd80-41b5-874a-69546e00f5ae,18.51789523603107,73.93657807861982,18.51530812246157,73.78896439984416,2025-03-05T09:54:17.265151,2025-03-05T11:38:17.265159,15.59,104,7,166,29,1.34,Stormy,4
c234c2c8-6bc4-4955-992e-d1998b352c1f,eceeed6d-612b-4762-80f2-f32e313b6765,18.51789523603107,73.93657807861982,18.64258391413762,73.84203395725886,2025-03-05T09:54:17.265419,2025-03-05T12:49:17.265424,17.03,175,7,118,22,2.06,Stormy,3
146206ec-b070-4566-9a5d-5832553f517a,008a8fb4-00f4-4af1-8bec-54cd20231af0,18.53494561122744,73.92995591640513,18.614152203229636,73.86355980951093,2025-03-05T09:54:17.265695,2025-03-05T11:18:17.265703,11.22,84,4,188,50,1.51,Clear,2
9b99f72d-37ae-430e-a334-76ce68ee4304,841d14cf-4524-41e9-abc1-8e668cd10a1d,18.51789523603107,73.93657807861982,18.59727795505851,73.93818123745064,2025-03-05T09:54:17.265951,2025-03-05T11:32:17.265956,8.79,98,1,169,50,2.25,Rainy,2
2f6cc263-c9bf-420c-9ce9-939c3ac139da,fe86a3f8-b6e1-4fb6-be7b-2b99bd356cb2,18.51789523603107,73.93657807861982,18.46648606343261,73.836336277511,2025-03-05T09:54:17.266221,2025-03-05T11:15:17.266227,12.02,81,1,200,43,1.36,Rainy,2
3359ae18-42e3-4a2b-bde4-0273f952b68a,ca532295-ce27-4291-bd46-904567e7d3fc,18.632538870611977,73.87640181653222,18.490766125118554,73.75834995369141,2025-03-05T09:54:17.266486,2025-03-05T13:00:17.266495,20.04,186,9,200,48,1.86,Cloudy,3
77c48664-26f3-4424-b7bd-e49d8241a82c,85bf123a-eabc-4129-85bb-168897de18a6,18.63368437027885,73.85809858464798,18.577097258074662,73.79625415611211,2025-03-05T09:54:17.266795,2025-03-05T11:30:17.266803,9.05,96,1,174,1,2.13,Cloudy,2
ed5623e6-e04b-410f-9eda-be7183b3d5d4,668678f6-3e33-4479-bdd0-366c35955336,18.53494561122744,73.92995591640513,18.634366735085244,73.77401884010743,2025-03-05T09:54:17.267065,2025-03-05T12:57:17.267073,19.8,183,8,58,35,1.86,Stormy,3
ed2aa03c-8924-4342-a4f1-d7d3771f273c,8cc44898-4d59-4ccc-9d2b-5d2b57eda340,18.53494561122744,73.92995591640513,18.52358277984012,73.78692424272742,2025-03-05T09:54:17.267431,2025-03-05T11:15:17.267440,15.15,81,9,96,39,1.08,Rainy,4
133d2edc-4b0a-4be0-b8cf-c2be136a9cf1,83e77257-da79-431a-bbca-d931b5da77a5,18.53494561122744,73.92995591640513,18.50901412103953,73.76741663134202,2025-03-05T09:54:17.267730,2025-03-05T13:11:17.267738,17.4,197,3,89,14,2.27,Rainy,1
1002db35-3ddd-47a3-af8d-86da17757f10,3985a9a2-8748-4c6f-9baa-1c912e4c5e7a,18.632538870611977,73.87640181653222,18.64225716276972,73.92372251115081,2025-03-05T09:54:17.268012,2025-03-05T10:22:17.268019,5.11,28,10,168,29,1.11,Cloudy,0
f5927972-7034-4b08-ab2a-d085a3a1ee18,9a964e7e-0b99-438e-a0d5-20b1262bf325,18.51789523603107,73.93657807861982,18.45188815884935,73.86313845542152,2025-03-05T09:54:17.268265,2025-03-05T11:37:17.268272,10.66,103,5,195,6,1.95,Clear,2
b6b7e915-75b4-4ad0-9d32-62a736fe1289,8d3e0e6a-b6b7-49f6-9c5f-824cfef4fd84,18.63368437027885,73.85809858464798,18.46785801396664,73.8978670056037,2025-03-05T09:54:17.268494,2025-03-05T12:00:17.268500,18.83,126,7,100,13,1.34,Cloudy,4
4ae3fe9a-c306-4120-af25-f9ff0f3f8e4a,05f326ef-4daf-466b-882b-30b6fed1d85d,18.53494561122744,73.92995591640513,18.459222020054888,73.89996830676023,2025-03-05T09:54:17.269390,2025-03-05T10:49:17.269400,8.96,55,3,131,49,1.24,Clear,2
63667e13-85c9-477b-b55d-0160e3540574,d6ce3590-6977-41ee-b756-ef2075eb85ae,18.51789523603107,73.93657807861982,18.63548809210567,73.93183722687576,2025-03-05T09:54:17.269701,2025-03-05T12:19:17.269709,13.03,145,4,183,30,2.23,Cloudy,1
2a4f6845-d80e-4dd1-a1b9-6c9d88cb0f2c,ab48ddde-e7e0-4c82-9ad8-320b87c715e0,18.53494561122744,73.92995591640513,18.54965014781362,73.76809765887671,2025-03-05T09:54:17.269955,2025-03-05T11:30:17.269961,17.17,96,1,78,27,1.12,Rainy,4
4eaa52bb-630e-4816-8def-f231f04a4d70,7b59b70a-3ef0-4705-aa51-58901fa0cfb5,18.53494561122744,73.92995591640513,18.51809628679874,73.86218522566664,2025-03-05T09:54:17.270196,2025-03-05T11:23:17.270203,7.39,89,2,121,23,2.41,Stormy,2
e075ffb2-ba9f-41a1-b34b-f3efef35100f,82ae45e5-cb7e-4696-be14-48ee0de04f88,18.63368437027885,73.85809858464798,18.522418420972727,73.94557277598521,2025-03-05T09:54:17.270443,2025-03-05T11:27:17.270450,15.39,93,10,184,49,1.21,Rainy,4
c3ed89a9-574f-4eee-9b41-f4993446731e,3c96f5ae-7ba2-4ca9-a5c0-3fcbacc4eae9,18.53494561122744,73.92995591640513,18.58471529300425,73.88544337007475,2025-03-05T09:54:17.270734,2025-03-05T10:57:17.270741,7.24,63,4,132,24,1.75,Cloudy,2
438556ab-ad7b-42d0-b9b4-6b376837464f,430eafd9-5acd-4a0a-b8c2-2c02bef9ad4c,18.63368437027885,73.85809858464798,18.500472392335155,73.9028668097629,2025-03-05T09:54:17.270993,2025-03-05T12:58:17.271000,15.48,184,5,124,5,2.39,Rainy,1
24ed9852-f5a8-478a-8df6-aad7174ec695,294cac99-d488-4874-8a69-363c7d9e15ca,18.46278588034733,73.8975833423349,18.56604805906555,73.91199122949995,2025-03-05T09:54:17.271264,2025-03-05T11:27:17.271273,11.53,93,6,107,50,1.63,Clear,4
a1babeec-f39f-4003-b727-fefcdb144b26,b59ef69f-71ef-4017-95fe-89e02e628cd2,18.51789523603107,73.93657807861982,18.64258846509005,73.87098979256082,2025-03-05T09:54:17.271542,2025-03-05T12:42:17.271550,15.44,168,5,84,36,2.18,Clear,1
1c51b2d9-d0d9-402c-a6a8-593fb28e44b2,4f88b928-7266-454f-8de6-b85c6124e6fa,18.63368437027885,73.85809858464798,18.529748584580364,73.94822059390152,2025-03-05T09:54:17.271824,2025-03-05T11:57:17.271831,14.93,123,2,136,11,1.66,Cloudy,1
80ebd858-e797-4163-b2b4-92e648fb4926,98e8b2ad-f191-46a1-ab69-612231c1442c,18.63368437027885,73.85809858464798,18.5560105651625,73.82410844641963,2025-03-05T09:54:17.272081,2025-03-05T10:41:17.272113,9.32,47,6,86,37,1.01,Rainy,4
cf500644-ef96-427e-b9b7-f2fb4b9a909f,7d862f5f-89e4-474d-b48b-cf866ba585ce,18.63368437027885,73.85809858464798,18.50850285600765,73.88870642690672,2025-03-05T09:54:17.272494,2025-03-05T11:23:17.272501,14.23,89,6,142,8,1.26,Rainy,4
b542b9b3-cfe0-443d-a69f-c327798aa45f,6e972e3e-9cb2-46e0-8842-d6068e9aabb6,18.63368437027885,73.85809858464798,18.46586157643716,73.81585423034088,2025-03-05T09:54:17.272818,2025-03-05T13:13:17.272826,19.1,199,10,187,19,2.09,Cloudy,3
06848d20-1229-4654-8a8c-e7c9e1c89e59,cc89d204-3322-486f-99a8-716bfede2208,18.632538870611977,73.87640181653222,18.454904043954237,73.77165296238582,2025-03-05T09:54:17.273093,2025-03-05T14:25:17.273103,22.56,271,2,74,39,2.41,Clear,1
258e6837-98f0-4b04-8fae-a0c3d53d9351,e766bd02-e55c-441d-ba6e-a338ac1c6281,18.46278588034733,73.8975833423349,18.598941890007577,73.92112716131126,2025-03-05T09:54:17.273357,2025-03-05T12:10:17.273364,15.27,136,1,151,44,1.79,Stormy,1
9905915a-99d9-4fb7-b8da-2caf965aa1f5,8820ef0d-7e7b-491d-b495-e664f1882327,18.51789523603107,73.93657807861982,18.550825258044245,73.84574561245817,2025-03-05T09:54:17.273661,2025-03-05T11:34:17.273670,10.26,100,3,166,44,1.96,Clear,2
b031d7ea-c645-471b-bd87-90c3f8d92064,364f357a-5374-45e5-9eb2-70f2e8b87699,18.51789523603107,73.93657807861982,18.5443478382742,73.8113404682231,2025-03-05T09:54:17.273926,2025-03-05T11:55:17.273933,13.54,121,1,193,39,1.79,Rainy,1
ee5213a2-f5ab-49de-9f30-2d0121ea4a83,ef693615-27ec-4036-8ec5-115eff27335c,18.632538870611977,73.87640181653222,18.459506414184712,73.88318326927138,2025-03-05T09:54:17.274187,2025-03-05T13:32:17.274194,19.17,218,2,61,14,2.28,Cloudy,1
5c87edf0-4c9a-4571-bdf4-a252eedec114,d439957f-3ce2-4982-b785-2e34c3eb5e44,18.53494561122744,73.92995591640513,18.472353240098187,73.86062825597256,2025-03-05T09:54:17.274451,2025-03-05T10:59:17.274458,10.08,65,6,145,16,1.3,Cloudy,4
f2ed3beb-bf68-4fe9-a14d-e901fdbf1947,7d01e99b-f953-4498-9270-ca288bf698c9,18.63368437027885,73.85809858464798,18.62432351001541,73.81129980791178,2025-03-05T09:54:17.274743,2025-03-05T10:45:17.274751,5.05,51,4,138,9,2.05,Clear,2
5016861d-08a2-4012-b6b3-b8e7d8299448,44b70132-7a2b-4eaf-9c00-eaa3d754bd9f,18.63368437027885,73.85809858464798,18.57340367594177,73.8461964927135,2025-03-05T09:54:17.275003,2025-03-05T10:29:17.275011,6.79,35,7,108,8,1.05,Stormy,0
924f9867-3f9e-47f0-84e0-9a5075685809,472999ea-6395-4b65-a71a-7df4730dcb5e,18.63368437027885,73.85809858464798,18.56984599465443,73.93883378147557,2025-03-05T09:54:17.275264,2025-03-05T11:04:17.275272,11.07,70,4,184,33,1.27,Clear,4
4c4e30b3-5c23-42a5-9c61-c05e8c974a9e,c2b975b6-cad4-420d-bfe1-c1a3f9d673aa,18.51789523603107,73.93657807861982,18.47357138616646,73.90596830208158,2025-03-05T09:54:17.275536,2025-03-05T10:44:17.275544,5.88,50,6,108,30,1.73,Rainy,0
1ecbaebf-4ecf-4df4-9525-59a0fce1b1b2,d38ecf51-c1c6-47f5-99c0-f8e026789801,18.51789523603107,73.93657807861982,18.63490359593448,73.9444500354264,2025-03-05T09:54:17.275818,2025-03-05T11:03:17.275825,12.98,69,1,189,31,1.08,Rainy,4
fa02df0d-6ea8-411e-888e-a49d13005029,384ab363-4e27-4a8a-9bc5-24138c371ca0,18.632538870611977,73.87640181653222,18.55975828385639,73.78668874095561,2025-03-05T09:54:17.276080,2025-03-05T12:16:17.276087,12.43,142,8,126,5,2.3,Stormy,3
6a656938-df28-4964-8682-99d8078d1e5c,576ce6b4-045f-443a-9183-b5aa8298fdc1,18.53494561122744,73.92995591640513,18.642659626868788,73.92728561724913,2025-03-05T09:54:17.276351,2025-03-05T11:55:17.276358,11.93,121,4,94,5,2.04,Clear,1
b4fbd56b-5106-4d6a-abe8-ccbac640ff20,3756386c-b462-4712-bc7e-559ceb8f03ca,18.63368437027885,73.85809858464798,18.641547641019518,73.87638771504272,2025-03-05T09:54:17.276640,2025-03-05T10:20:17.276649,2.12,26,10,182,1,2.47,Clear,0
a4bf5563-bc25-4dd8-b3de-3d23bbb7395c,ff02bfe0-5299-4c16-a679-5d5a1458787a,18.632538870611977,73.87640181653222,18.52018136717513,73.91470728841452,2025-03-05T09:54:17.276922,2025-03-05T12:24:17.276928,13.08,150,7,169,9,2.3,Rainy,3
d3601e0c-d007-4872-9966-1bbf3ce5bb3d,706fb5d9-fde9-4c15-a3d6-81cac0d8197d,18.53494561122744,73.92995591640513,18.5768853556401,73.76226332102625,2025-03-05T09:54:17.277175,2025-03-05T13:33:17.277184,18.3,219,6,192,7,2.4,Stormy,1
57e7f7a0-d025-4530-aa0b-048977baf328,a24d60cc-b546-4f47-a6c0-2de529b27281,18.53494561122744,73.92995591640513,18.583066752893718,73.94430185934483,2025-03-05T09:54:17.277463,2025-03-05T10:39:17.277471,5.54,45,8,75,31,1.63,Stormy,0
c49e8cd8-88dc-4173-9cdb-e0d1dc521b37,5bbcce9f-2c25-4e32-b244-fb0c822d21e2,18.63368437027885,73.85809858464798,18.64309757907126,73.85964818829372,2025-03-05T09:54:17.278735,2025-03-05T10:00:17.278745,1.05,6,10,113,33,1.16,Clear,0
1e9e6674-fafd-4180-b2c6-9158c001aaa8,85248a0e-49d3-4c5d-b048-d8a59d5ebbcf,18.632538870611977,73.87640181653222,18.494186290959668,73.78079511025528,2025-03-05T09:54:17.279006,2025-03-05T11:40:17.279013,18.34,106,4,178,4,1.16,Clear,4
adfcdb56-33a6-4668-bbd1-79e083a3ec44,ff16d358-8334-47f2-bed6-156302ad6793,18.632538870611977,73.87640181653222,18.523219920800564,73.77683506430921,2025-03-05T09:54:17.279258,2025-03-05T12:14:17.279276,16.03,140,1,189,43,1.75,Clear,1
9adc72dd-5d16-440a-a935-e3d06d4eff4c,cbe68bc4-0de4-4df1-bf68-3f74cd9cbae7,18.51789523603107,73.93657807861982,18.520924372035022,73.93789740061816,2025-03-05T09:54:17.279492,2025-03-05T09:58:17.279500,0.36,4,2,138,44,2.37,Clear,2
6f4d844d-7707-4e7d-b37d-d6e0f9163111,8ea82859-1036-4c7f-bedc-ae8e7d925ed8,18.63368437027885,73.85809858464798,18.64147403964475,73.90925331314108,2025-03-05T09:54:17.279789,2025-03-05T10:30:17.279796,5.47,36,10,193,16,1.33,Rainy,0
1e541b34-29f7-48f0-beff-7059c7fcc24f,08460f46-9da4-4ce2-97fc-25b84b1e81a0,18.46278588034733,73.8975833423349,18.601066005542496,73.88641637494439,2025-03-05T09:54:17.280046,2025-03-05T12:59:17.280052,15.35,185,10,86,34,2.42,Rainy,3
85486858-9412-4145-8867-4909267c36ac,09b564d8-105b-4322-8d9b-76cabbc3dcf8,18.63368437027885,73.85809858464798,18.611067930201305,73.80371980315866,2025-03-05T09:54:17.280327,2025-03-05T10:37:17.280333,6.26,43,7,65,42,1.4,Stormy,0
cf041fca-5473-491f-bf24-66f877675442,7042eb51-8326-422b-83bf-bf7b59c6aaaa,18.632538870611977,73.87640181653222,18.539597752396457,73.75654941996375,2025-03-05T09:54:17.280612,2025-03-05T11:32:17.280620,16.31,98,2,114,11,1.21,Rainy,4
0b635a02-8265-4bae-a570-406ad3e3950a,d24674df-233e-4ee3-aecc-04a0ff8e820e,18.63368437027885,73.85809858464798,18.598659008501752,73.84439622378538,2025-03-05T09:54:17.280879,2025-03-05T10:17:17.280885,4.14,23,7,75,24,1.13,Rainy,0
3b74e29a-da99-43fe-9b86-b2942ca92fbc,a4e860ec-fdb7-43e7-bd1e-06ac9a760bb8,18.51789523603107,73.93657807861982,18.52579728491899,73.91223675086985,2025-03-05T09:54:17.281134,2025-03-05T10:10:17.281140,2.71,16,2,130,34,1.23,Stormy,2
be69518b-5e3b-4b04-9289-52385d56ef71,9361dd1e-21e0-4ee6-9ed1-39e52f6b5997,18.51789523603107,73.93657807861982,18.483554128664007,73.87707695127091,2025-03-05T09:54:17.281396,2025-03-05T10:58:17.281401,7.34,64,1,134,25,1.76,Rainy,2
